District_Name,Crop_Name,Market_Name,Price_Date,Price_Tk_kg
Rangpur,Fenugreek,Rangpur Sadar Bazar,2024-10-10,38.09
Barisal,Maize,Barisal Sadar Bazar,2024-10-01,33.35
Chittagong,Opium,Chittagong Sadar Bazar,2024-04-04,44.74
Dhaka,Mustard,Dhaka Sadar Bazar,2025-03-13,36.28
Bogra,Gram,Bogra Sadar Bazar,2025-04-17,36.26
Jessore,Tomato,Jessore Sadar Bazar,2025-03-02,44.76
Chittagong,Mustard,Chittagong Sadar Bazar,2024-09-15,30.96
Sylhet,Opium,Sylhet Sadar Bazar,2024-04-15,32.69
Bogra,Maize,Bogra Sadar Bazar,2024-07-21,39.91
Cumilla,Citrus,Cumilla Sadar Bazar,2024-07-11,41.41
Mymensingh,Cumin,Mymensingh Sadar Bazar,2024-06-08,42.33
Barisal,Onion,Barisal Sadar Bazar,2025-04-09,38.55
Sylhet,Oilseeds,Sylhet Sadar Bazar,2024-07-31,52.15
Barisal,Guava,Barisal Sadar Bazar,2024-06-07,38.91
Dhaka,Barley,Dhaka Sadar Bazar,2025-02-15,38.89
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-10-22,36.17
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2024-08-11,40.59
Sylhet,Tomato,Sylhet Sadar Bazar,2024-09-04,42.95
Sylhet,Opium,Sylhet Sadar Bazar,2024-11-18,45.78
Sylhet,Cumin,Sylhet Sadar Bazar,2024-10-03,32.85
Dhaka,Oilseeds,Dhaka Sadar Bazar,2024-08-24,38.82
Cumilla,Mustard,Cumilla Sadar Bazar,2024-09-18,42.14
Sylhet,Pulses,Sylhet Sadar Bazar,2024-07-24,42.82
Chittagong,Maize,Chittagong Sadar Bazar,2024-11-10,40.03
Rangpur,Bajra,Rangpur Sadar Bazar,2025-03-13,42.6
Cumilla,Barley,Cumilla Sadar Bazar,2024-12-20,36.12
Sylhet,Opium,Sylhet Sadar Bazar,2024-06-12,47.48
Bogra,Guava,Bogra Sadar Bazar,2024-08-07,44.76
Dhaka,Gram,Dhaka Sadar Bazar,2024-04-01,33.54
Mymensingh,Bajra,Mymensingh Sadar Bazar,2024-05-16,34.84
Chittagong,Mango,Chittagong Sadar Bazar,2025-04-18,34.97
Mymensingh,Pomegranate,Mymensingh Sadar Bazar,2025-02-07,43.25
Cumilla,Barley,Cumilla Sadar Bazar,2024-07-05,33.83
Bogra,Garlic,Bogra Sadar Bazar,2025-01-27,38.41
Mymensingh,Tomato,Mymensingh Sadar Bazar,2024-12-15,42.18
Rangpur,Mango,Rangpur Sadar Bazar,2024-07-06,39.68
Cumilla,Cumin,Cumilla Sadar Bazar,2024-08-29,41.24
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-10-15,34.88
Bogra,Cumin,Bogra Sadar Bazar,2024-08-24,42.86
Sylhet,Cumin,Sylhet Sadar Bazar,2024-11-25,37.06
Rajshahi,Cotton,Rajshahi Sadar Bazar,2024-12-20,38.44
Dhaka,Maize,Dhaka Sadar Bazar,2025-05-14,41.14
Bogra,Cotton,Bogra Sadar Bazar,2025-03-04,40.49
Rangpur,Wheat,Rangpur Sadar Bazar,2024-10-10,40.12
Dhaka,Maize,Dhaka Sadar Bazar,2025-04-17,36.4
Barisal,Pomegranate,Barisal Sadar Bazar,2025-05-13,38.56
Cumilla,Barley,Cumilla Sadar Bazar,2025-02-08,40.01
Rangpur,Garlic,Rangpur Sadar Bazar,2025-03-25,33.4
Dhaka,Chilli,Dhaka Sadar Bazar,2025-02-05,37.78
Rangpur,Coriander,Rangpur Sadar Bazar,2025-04-28,41.86
Rajshahi,Cumin,Rajshahi Sadar Bazar,2024-09-09,33.87
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2024-11-01,45.55
Jessore,Maize,Jessore Sadar Bazar,2025-04-12,46.09
Mymensingh,Mango,Mymensingh Sadar Bazar,2024-12-05,34.02
Mymensingh,Fennel,Mymensingh Sadar Bazar,2024-10-03,46.52
Dhaka,Fenugreek,Dhaka Sadar Bazar,2025-04-04,39.31
Jessore,Mango,Jessore Sadar Bazar,2024-10-20,42.01
Rajshahi,Wheat,Rajshahi Sadar Bazar,2024-03-26,37.62
Chittagong,Cotton,Chittagong Sadar Bazar,2024-07-05,44.43
Rangpur,Fenugreek,Rangpur Sadar Bazar,2025-01-18,41.95
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-05-08,36.09
Barisal,Oilseeds,Barisal Sadar Bazar,2024-04-01,34.41
Jessore,Sugarcane,Jessore Sadar Bazar,2025-02-03,32.99
Mymensingh,Opium,Mymensingh Sadar Bazar,2024-05-13,40.9
Jessore,Pulses,Jessore Sadar Bazar,2024-06-19,42.75
Dhaka,Maize,Dhaka Sadar Bazar,2024-06-06,43.12
Rangpur,Oilseeds,Rangpur Sadar Bazar,2024-10-24,39.43
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-12-02,34.45
Mymensingh,Garlic,Mymensingh Sadar Bazar,2024-09-17,36.73
Mymensingh,Gram,Mymensingh Sadar Bazar,2025-01-23,45.53
Bogra,Cotton,Bogra Sadar Bazar,2025-04-10,37.67
Sylhet,Mustard,Sylhet Sadar Bazar,2024-12-19,40.69
Chittagong,Pomegranate,Chittagong Sadar Bazar,2025-02-16,34.84
Mymensingh,Cotton,Mymensingh Sadar Bazar,2024-09-11,41.62
Bogra,Mustard,Bogra Sadar Bazar,2024-07-23,37.8
Chittagong,Pulses,Chittagong Sadar Bazar,2024-08-24,45.02
Chittagong,Chilli,Chittagong Sadar Bazar,2025-01-29,43.71
Rajshahi,Fennel,Rajshahi Sadar Bazar,2024-06-09,37.62
Dhaka,Mango,Dhaka Sadar Bazar,2025-03-20,39.39
Cumilla,Gram,Cumilla Sadar Bazar,2024-11-17,37.35
Barisal,Oilseeds,Barisal Sadar Bazar,2024-09-18,33.19
Bogra,Fennel,Bogra Sadar Bazar,2025-04-11,35.88
Bogra,Opium,Bogra Sadar Bazar,2025-01-04,40.95
Barisal,Fenugreek,Barisal Sadar Bazar,2024-06-18,41.56
Mymensingh,Tomato,Mymensingh Sadar Bazar,2025-03-16,40.71
Sylhet,Fennel,Sylhet Sadar Bazar,2024-09-10,38.55
Barisal,Barley,Barisal Sadar Bazar,2024-11-01,44.48
Rajshahi,Bajra,Rajshahi Sadar Bazar,2024-12-18,40.31
Bogra,Guava,Bogra Sadar Bazar,2024-10-02,43.38
Sylhet,Fennel,Sylhet Sadar Bazar,2024-10-06,31.49
Cumilla,Wheat,Cumilla Sadar Bazar,2025-02-11,21.17
Rajshahi,Mustard,Rajshahi Sadar Bazar,2025-02-02,41.36
Jessore,Coriander,Jessore Sadar Bazar,2025-03-14,33.16
Bogra,Pulses,Bogra Sadar Bazar,2024-05-22,38.98
Rajshahi,Garlic,Rajshahi Sadar Bazar,2025-03-08,38.55
Jessore,Coriander,Jessore Sadar Bazar,2025-02-21,47.62
Sylhet,Maize,Sylhet Sadar Bazar,2024-12-23,41.92
Mymensingh,Citrus,Mymensingh Sadar Bazar,2024-07-15,40.8
Dhaka,Gram,Dhaka Sadar Bazar,2024-05-13,44.02
Rangpur,Fenugreek,Rangpur Sadar Bazar,2024-03-21,41.77
Rangpur,Pomegranate,Rangpur Sadar Bazar,2025-03-21,37.8
Rangpur,Mango,Rangpur Sadar Bazar,2024-11-02,45.14
Jessore,Chilli,Jessore Sadar Bazar,2024-12-09,34.67
Jessore,Onion,Jessore Sadar Bazar,2024-05-28,41.55
Rangpur,Citrus,Rangpur Sadar Bazar,2025-04-02,32.57
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-07-18,40.98
Chittagong,Opium,Chittagong Sadar Bazar,2024-06-16,40.93
Chittagong,Chilli,Chittagong Sadar Bazar,2024-09-04,48.05
Sylhet,Gram,Sylhet Sadar Bazar,2025-03-10,32.49
Rangpur,Mango,Rangpur Sadar Bazar,2024-05-22,37.12
Jessore,Oilseeds,Jessore Sadar Bazar,2025-03-01,43.95
Bogra,Mustard,Bogra Sadar Bazar,2024-12-08,41.61
Dhaka,Cotton,Dhaka Sadar Bazar,2025-04-09,40.87
Mymensingh,Garlic,Mymensingh Sadar Bazar,2025-01-17,35.41
Mymensingh,Cumin,Mymensingh Sadar Bazar,2024-08-28,37.16
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2024-10-17,45.98
Jessore,Pomegranate,Jessore Sadar Bazar,2024-04-14,39.75
Rangpur,Citrus,Rangpur Sadar Bazar,2024-07-13,41.8
Sylhet,Cotton,Sylhet Sadar Bazar,2025-05-03,39.45
Chittagong,Mustard,Chittagong Sadar Bazar,2025-03-01,34.32
Bogra,Wheat,Bogra Sadar Bazar,2024-07-22,44.48
Rajshahi,Barley,Rajshahi Sadar Bazar,2024-07-23,42.42
Sylhet,Pomegranate,Sylhet Sadar Bazar,2025-05-08,51.07
Rangpur,Oilseeds,Rangpur Sadar Bazar,2024-08-02,35.13
Jessore,Mango,Jessore Sadar Bazar,2024-05-15,43.95
Chittagong,Fennel,Chittagong Sadar Bazar,2024-11-12,33.7
Dhaka,Onion,Dhaka Sadar Bazar,2024-09-02,40.76
Chittagong,Oilseeds,Chittagong Sadar Bazar,2025-04-24,44.69
Cumilla,Wheat,Cumilla Sadar Bazar,2025-03-20,30.05
Bogra,Bajra,Bogra Sadar Bazar,2024-08-08,39.02
Mymensingh,Maize,Mymensingh Sadar Bazar,2024-12-04,37.3
Cumilla,Bajra,Cumilla Sadar Bazar,2025-04-10,36.63
Barisal,Chilli,Barisal Sadar Bazar,2025-04-08,41.85
Sylhet,Pulses,Sylhet Sadar Bazar,2024-11-01,45.38
Bogra,Citrus,Bogra Sadar Bazar,2025-03-17,39.36
Rangpur,Maize,Rangpur Sadar Bazar,2024-05-07,40.99
Cumilla,Cotton,Cumilla Sadar Bazar,2024-06-18,40.55
Dhaka,Gram,Dhaka Sadar Bazar,2024-08-20,40.01
Bogra,Bajra,Bogra Sadar Bazar,2024-12-30,34.77
Chittagong,Cumin,Chittagong Sadar Bazar,2024-04-15,45.32
Bogra,Gram,Bogra Sadar Bazar,2024-12-21,41.42
Chittagong,Opium,Chittagong Sadar Bazar,2024-07-24,41.9
Barisal,Maize,Barisal Sadar Bazar,2025-03-03,36.13
Jessore,Fenugreek,Jessore Sadar Bazar,2025-03-06,37.8
Chittagong,Bajra,Chittagong Sadar Bazar,2025-02-12,39.15
Jessore,Cumin,Jessore Sadar Bazar,2024-12-05,32.64
Barisal,Opium,Barisal Sadar Bazar,2025-04-23,31.9
Dhaka,Citrus,Dhaka Sadar Bazar,2024-04-12,37.12
Sylhet,Bajra,Sylhet Sadar Bazar,2024-11-17,42.51
Chittagong,Pulses,Chittagong Sadar Bazar,2024-05-03,36.86
Sylhet,Mango,Sylhet Sadar Bazar,2024-09-15,35.11
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-09-15,36.09
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2025-03-23,37.81
Chittagong,Bajra,Chittagong Sadar Bazar,2024-11-24,38.3
Sylhet,Bajra,Sylhet Sadar Bazar,2024-11-18,50.39
Rajshahi,Onion,Rajshahi Sadar Bazar,2024-06-08,45.06
Cumilla,Barley,Cumilla Sadar Bazar,2025-02-09,44.92
Dhaka,Citrus,Dhaka Sadar Bazar,2024-10-27,45.61
Chittagong,Barley,Chittagong Sadar Bazar,2024-05-12,35.21
Rajshahi,Chilli,Rajshahi Sadar Bazar,2025-03-09,34.13
Barisal,Citrus,Barisal Sadar Bazar,2025-02-04,34.69
Rangpur,Pulses,Rangpur Sadar Bazar,2024-04-01,46.41
Rangpur,Oilseeds,Rangpur Sadar Bazar,2025-04-22,37.37
Dhaka,Onion,Dhaka Sadar Bazar,2025-05-05,33.99
Jessore,Cumin,Jessore Sadar Bazar,2024-06-02,37.93
Sylhet,Sugarcane,Sylhet Sadar Bazar,2025-02-22,38.85
Rajshahi,Bajra,Rajshahi Sadar Bazar,2024-12-02,41.29
Rajshahi,Pomegranate,Rajshahi Sadar Bazar,2024-05-06,41.2
Chittagong,Onion,Chittagong Sadar Bazar,2024-04-10,36.02
Rajshahi,Pulses,Rajshahi Sadar Bazar,2025-03-05,43.29
Barisal,Fennel,Barisal Sadar Bazar,2025-05-03,36.93
Cumilla,Maize,Cumilla Sadar Bazar,2025-02-16,39.25
Jessore,Cotton,Jessore Sadar Bazar,2024-08-26,43.3
Mymensingh,Cotton,Mymensingh Sadar Bazar,2024-08-24,36.92
Rangpur,Fenugreek,Rangpur Sadar Bazar,2025-01-27,37.27
Cumilla,Wheat,Cumilla Sadar Bazar,2024-05-06,42.84
Bogra,Gram,Bogra Sadar Bazar,2024-10-22,35.88
Rangpur,Cotton,Rangpur Sadar Bazar,2025-05-15,38.15
Mymensingh,Coriander,Mymensingh Sadar Bazar,2024-08-20,42.67
Rajshahi,Chilli,Rajshahi Sadar Bazar,2024-04-27,49.86
Chittagong,Wheat,Chittagong Sadar Bazar,2024-06-08,42.91
Mymensingh,Citrus,Mymensingh Sadar Bazar,2025-03-09,42.27
Dhaka,Onion,Dhaka Sadar Bazar,2024-05-04,42.55
Chittagong,Gram,Chittagong Sadar Bazar,2025-04-12,34.85
Cumilla,Cotton,Cumilla Sadar Bazar,2025-03-02,40.55
Bogra,Bajra,Bogra Sadar Bazar,2024-08-10,39.86
Bogra,Cumin,Bogra Sadar Bazar,2024-03-23,41.54
Jessore,Pomegranate,Jessore Sadar Bazar,2025-01-17,40.56
Bogra,Bajra,Bogra Sadar Bazar,2025-03-26,41.82
Sylhet,Barley,Sylhet Sadar Bazar,2025-03-08,38.5
Sylhet,Onion,Sylhet Sadar Bazar,2025-05-12,40.28
Mymensingh,Mango,Mymensingh Sadar Bazar,2025-01-28,34.11
Barisal,Citrus,Barisal Sadar Bazar,2024-09-03,38.46
Jessore,Gram,Jessore Sadar Bazar,2025-04-23,46.68
Barisal,Citrus,Barisal Sadar Bazar,2025-05-18,41.53
Barisal,Tomato,Barisal Sadar Bazar,2024-12-12,39.9
Mymensingh,Mustard,Mymensingh Sadar Bazar,2025-01-23,49.1
Mymensingh,Tomato,Mymensingh Sadar Bazar,2024-11-21,33.47
Barisal,Bajra,Barisal Sadar Bazar,2024-04-06,34.67
Sylhet,Gram,Sylhet Sadar Bazar,2025-01-30,48.22
Rangpur,Wheat,Rangpur Sadar Bazar,2024-04-03,40.22
Jessore,Cotton,Jessore Sadar Bazar,2024-04-03,38.84
Barisal,Mustard,Barisal Sadar Bazar,2024-08-19,34.24
Barisal,Coriander,Barisal Sadar Bazar,2024-04-26,42.15
Jessore,Cotton,Jessore Sadar Bazar,2024-06-04,42.61
Dhaka,Onion,Dhaka Sadar Bazar,2025-01-09,34.75
Rangpur,Garlic,Rangpur Sadar Bazar,2025-03-13,39.33
Dhaka,Onion,Dhaka Sadar Bazar,2024-12-19,38.39
Cumilla,Mango,Cumilla Sadar Bazar,2025-03-14,41.23
Jessore,Chilli,Jessore Sadar Bazar,2025-01-02,34.63
Bogra,Cotton,Bogra Sadar Bazar,2025-02-03,46.01
Cumilla,Opium,Cumilla Sadar Bazar,2025-04-13,44.4
Sylhet,Tomato,Sylhet Sadar Bazar,2024-08-29,38.26
Dhaka,Gram,Dhaka Sadar Bazar,2025-03-24,38.96
Bogra,Wheat,Bogra Sadar Bazar,2024-10-30,39.35
Barisal,Oilseeds,Barisal Sadar Bazar,2024-05-10,36.26
Barisal,Barley,Barisal Sadar Bazar,2024-07-01,37.87
Barisal,Bajra,Barisal Sadar Bazar,2024-12-11,38.7
Chittagong,Sugarcane,Chittagong Sadar Bazar,2024-11-26,47.74
Dhaka,Fenugreek,Dhaka Sadar Bazar,2025-02-14,44.54
Barisal,Coriander,Barisal Sadar Bazar,2024-06-10,44.49
Dhaka,Gram,Dhaka Sadar Bazar,2025-04-10,41.78
Barisal,Guava,Barisal Sadar Bazar,2024-08-31,34.64
Cumilla,Pulses,Cumilla Sadar Bazar,2024-07-17,39.8
Chittagong,Onion,Chittagong Sadar Bazar,2024-11-06,44.66
Dhaka,Oilseeds,Dhaka Sadar Bazar,2024-12-13,33.96
Dhaka,Garlic,Dhaka Sadar Bazar,2024-12-20,43.06
Cumilla,Gram,Cumilla Sadar Bazar,2024-06-07,51.15
Chittagong,Bajra,Chittagong Sadar Bazar,2024-06-15,45.1
Chittagong,Citrus,Chittagong Sadar Bazar,2024-05-24,46.79
Cumilla,Maize,Cumilla Sadar Bazar,2024-05-01,41.05
Rangpur,Opium,Rangpur Sadar Bazar,2024-04-03,44.65
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2024-07-10,36.55
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-08-23,43.82
Bogra,Tomato,Bogra Sadar Bazar,2024-12-09,43.14
Sylhet,Cotton,Sylhet Sadar Bazar,2024-07-13,41.39
Dhaka,Bajra,Dhaka Sadar Bazar,2024-05-26,46.32
Rangpur,Pomegranate,Rangpur Sadar Bazar,2024-10-30,37.41
Jessore,Cumin,Jessore Sadar Bazar,2024-05-07,39.1
Chittagong,Barley,Chittagong Sadar Bazar,2024-04-20,40.46
Mymensingh,Gram,Mymensingh Sadar Bazar,2025-04-02,35.06
Cumilla,Fennel,Cumilla Sadar Bazar,2024-05-14,41.09
Dhaka,Chilli,Dhaka Sadar Bazar,2024-11-16,31.75
Mymensingh,Maize,Mymensingh Sadar Bazar,2025-02-23,45.03
Barisal,Barley,Barisal Sadar Bazar,2024-04-10,40.22
Barisal,Garlic,Barisal Sadar Bazar,2024-05-08,37.5
Sylhet,Chilli,Sylhet Sadar Bazar,2025-01-07,36.0
Rangpur,Cotton,Rangpur Sadar Bazar,2025-01-24,38.87
Mymensingh,Pulses,Mymensingh Sadar Bazar,2024-06-24,43.3
Dhaka,Citrus,Dhaka Sadar Bazar,2024-12-08,42.63
Barisal,Pulses,Barisal Sadar Bazar,2024-11-22,36.61
Jessore,Chilli,Jessore Sadar Bazar,2024-11-27,35.94
Bogra,Tomato,Bogra Sadar Bazar,2024-05-14,43.15
Cumilla,Fennel,Cumilla Sadar Bazar,2025-04-15,36.53
Sylhet,Tomato,Sylhet Sadar Bazar,2024-05-31,40.29
Rangpur,Mango,Rangpur Sadar Bazar,2024-04-12,40.59
Dhaka,Wheat,Dhaka Sadar Bazar,2025-03-23,41.5
Dhaka,Wheat,Dhaka Sadar Bazar,2024-08-12,44.12
Sylhet,Oilseeds,Sylhet Sadar Bazar,2024-08-11,33.94
Jessore,Opium,Jessore Sadar Bazar,2024-11-02,30.83
Rajshahi,Gram,Rajshahi Sadar Bazar,2024-11-22,37.28
Mymensingh,Fennel,Mymensingh Sadar Bazar,2024-09-07,48.65
Dhaka,Fennel,Dhaka Sadar Bazar,2024-07-02,49.71
Bogra,Wheat,Bogra Sadar Bazar,2025-04-13,48.79
Sylhet,Mango,Sylhet Sadar Bazar,2024-05-08,39.07
Jessore,Chilli,Jessore Sadar Bazar,2024-11-17,31.45
Rangpur,Cotton,Rangpur Sadar Bazar,2024-04-22,28.75
Jessore,Garlic,Jessore Sadar Bazar,2024-06-07,37.05
Bogra,Fenugreek,Bogra Sadar Bazar,2025-04-11,39.05
Rangpur,Onion,Rangpur Sadar Bazar,2024-05-12,46.24
Chittagong,Oilseeds,Chittagong Sadar Bazar,2024-04-21,44.17
Mymensingh,Coriander,Mymensingh Sadar Bazar,2024-10-17,41.09
Sylhet,Pomegranate,Sylhet Sadar Bazar,2025-04-28,35.73
Dhaka,Chilli,Dhaka Sadar Bazar,2024-10-25,35.39
Rajshahi,Wheat,Rajshahi Sadar Bazar,2024-06-01,41.22
Bogra,Barley,Bogra Sadar Bazar,2024-08-03,43.35
Rangpur,Maize,Rangpur Sadar Bazar,2024-05-14,41.88
Sylhet,Fennel,Sylhet Sadar Bazar,2024-08-30,35.03
Jessore,Guava,Jessore Sadar Bazar,2024-04-19,43.12
Mymensingh,Pulses,Mymensingh Sadar Bazar,2024-07-15,42.04
Cumilla,Cumin,Cumilla Sadar Bazar,2024-11-26,34.86
Barisal,Citrus,Barisal Sadar Bazar,2024-12-24,36.24
Rangpur,Chilli,Rangpur Sadar Bazar,2024-10-08,43.3
Sylhet,Guava,Sylhet Sadar Bazar,2024-06-20,38.87
Sylhet,Sugarcane,Sylhet Sadar Bazar,2024-06-27,47.63
Bogra,Pomegranate,Bogra Sadar Bazar,2025-01-30,42.41
Mymensingh,Opium,Mymensingh Sadar Bazar,2025-01-03,37.66
Rajshahi,Barley,Rajshahi Sadar Bazar,2024-05-05,39.95
Barisal,Maize,Barisal Sadar Bazar,2024-10-03,40.3
Bogra,Coriander,Bogra Sadar Bazar,2024-07-20,36.5
Bogra,Guava,Bogra Sadar Bazar,2024-10-28,35.62
Bogra,Fennel,Bogra Sadar Bazar,2025-01-28,43.37
Chittagong,Mustard,Chittagong Sadar Bazar,2025-04-20,44.06
Rangpur,Barley,Rangpur Sadar Bazar,2024-05-14,42.9
Cumilla,Cotton,Cumilla Sadar Bazar,2025-04-14,47.27
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-09-03,37.4
Rangpur,Fennel,Rangpur Sadar Bazar,2025-02-04,48.04
Chittagong,Garlic,Chittagong Sadar Bazar,2024-04-02,35.68
Rajshahi,Maize,Rajshahi Sadar Bazar,2024-08-30,35.14
Cumilla,Opium,Cumilla Sadar Bazar,2025-01-19,31.55
Mymensingh,Fennel,Mymensingh Sadar Bazar,2024-10-14,37.86
Cumilla,Cotton,Cumilla Sadar Bazar,2024-03-28,37.58
Chittagong,Fenugreek,Chittagong Sadar Bazar,2025-03-14,42.52
Chittagong,Opium,Chittagong Sadar Bazar,2025-02-19,41.17
Bogra,Fenugreek,Bogra Sadar Bazar,2025-03-14,34.27
Chittagong,Chilli,Chittagong Sadar Bazar,2024-11-24,38.11
Cumilla,Sugarcane,Cumilla Sadar Bazar,2025-02-26,38.22
Dhaka,Maize,Dhaka Sadar Bazar,2024-09-12,31.48
Chittagong,Guava,Chittagong Sadar Bazar,2024-11-22,35.29
Barisal,Gram,Barisal Sadar Bazar,2024-07-29,36.3
Rangpur,Mustard,Rangpur Sadar Bazar,2025-03-15,46.88
Dhaka,Pomegranate,Dhaka Sadar Bazar,2024-08-24,40.92
Cumilla,Oilseeds,Cumilla Sadar Bazar,2025-02-08,43.18
Sylhet,Sugarcane,Sylhet Sadar Bazar,2025-02-23,32.81
Chittagong,Pomegranate,Chittagong Sadar Bazar,2024-11-17,45.73
Sylhet,Mango,Sylhet Sadar Bazar,2024-07-19,46.25
Rangpur,Bajra,Rangpur Sadar Bazar,2024-12-23,30.41
Jessore,Onion,Jessore Sadar Bazar,2024-08-19,36.61
Rangpur,Citrus,Rangpur Sadar Bazar,2024-09-18,42.38
Rangpur,Chilli,Rangpur Sadar Bazar,2025-03-27,43.09
Barisal,Gram,Barisal Sadar Bazar,2025-05-07,36.74
Barisal,Garlic,Barisal Sadar Bazar,2024-12-27,38.53
Rangpur,Mango,Rangpur Sadar Bazar,2024-09-09,37.13
Rajshahi,Coriander,Rajshahi Sadar Bazar,2025-04-27,40.53
Sylhet,Barley,Sylhet Sadar Bazar,2024-12-20,45.75
Dhaka,Sugarcane,Dhaka Sadar Bazar,2025-03-18,36.3
Barisal,Bajra,Barisal Sadar Bazar,2025-05-08,44.8
Sylhet,Bajra,Sylhet Sadar Bazar,2024-06-24,36.25
Bogra,Mango,Bogra Sadar Bazar,2024-09-16,35.93
Cumilla,Maize,Cumilla Sadar Bazar,2025-02-19,43.93
Jessore,Mustard,Jessore Sadar Bazar,2024-06-01,44.43
Bogra,Tomato,Bogra Sadar Bazar,2024-08-19,44.09
Jessore,Garlic,Jessore Sadar Bazar,2024-09-24,33.68
Bogra,Bajra,Bogra Sadar Bazar,2024-04-12,37.76
Bogra,Mustard,Bogra Sadar Bazar,2024-06-08,43.95
Rajshahi,Bajra,Rajshahi Sadar Bazar,2024-04-19,40.2
Cumilla,Fennel,Cumilla Sadar Bazar,2025-02-26,34.85
Barisal,Barley,Barisal Sadar Bazar,2025-01-24,42.2
Dhaka,Mustard,Dhaka Sadar Bazar,2024-05-25,36.57
Bogra,Chilli,Bogra Sadar Bazar,2025-03-26,48.61
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-03-31,47.42
Rajshahi,Chilli,Rajshahi Sadar Bazar,2025-01-26,42.9
Mymensingh,Chilli,Mymensingh Sadar Bazar,2024-11-11,46.53
Dhaka,Oilseeds,Dhaka Sadar Bazar,2025-02-14,40.31
Dhaka,Wheat,Dhaka Sadar Bazar,2024-04-12,43.67
Jessore,Mango,Jessore Sadar Bazar,2024-12-08,47.09
Jessore,Garlic,Jessore Sadar Bazar,2025-02-23,41.18
Bogra,Chilli,Bogra Sadar Bazar,2024-09-18,38.78
Barisal,Opium,Barisal Sadar Bazar,2024-06-20,31.82
Sylhet,Onion,Sylhet Sadar Bazar,2024-08-13,39.6
Rangpur,Sugarcane,Rangpur Sadar Bazar,2024-11-26,43.95
Cumilla,Wheat,Cumilla Sadar Bazar,2025-04-16,44.54
Cumilla,Guava,Cumilla Sadar Bazar,2024-05-24,42.42
Chittagong,Barley,Chittagong Sadar Bazar,2024-09-16,37.4
Rangpur,Coriander,Rangpur Sadar Bazar,2025-02-17,30.51
Jessore,Chilli,Jessore Sadar Bazar,2024-12-11,37.62
Jessore,Garlic,Jessore Sadar Bazar,2024-04-22,38.54
Barisal,Maize,Barisal Sadar Bazar,2024-07-29,38.5
Mymensingh,Onion,Mymensingh Sadar Bazar,2024-04-25,42.97
Dhaka,Cumin,Dhaka Sadar Bazar,2024-12-23,49.53
Cumilla,Bajra,Cumilla Sadar Bazar,2024-08-03,40.59
Chittagong,Bajra,Chittagong Sadar Bazar,2024-08-16,38.96
Jessore,Maize,Jessore Sadar Bazar,2024-07-14,38.76
Rangpur,Mango,Rangpur Sadar Bazar,2024-10-01,40.6
Cumilla,Mustard,Cumilla Sadar Bazar,2024-06-09,36.02
Rangpur,Barley,Rangpur Sadar Bazar,2025-03-29,40.58
Chittagong,Chilli,Chittagong Sadar Bazar,2025-03-05,42.16
Dhaka,Guava,Dhaka Sadar Bazar,2024-07-25,41.01
Dhaka,Mango,Dhaka Sadar Bazar,2024-06-10,42.2
Rajshahi,Pomegranate,Rajshahi Sadar Bazar,2024-06-25,42.08
Cumilla,Barley,Cumilla Sadar Bazar,2024-09-07,31.49
Jessore,Pulses,Jessore Sadar Bazar,2025-02-12,43.06
Dhaka,Barley,Dhaka Sadar Bazar,2025-03-18,36.78
Dhaka,Chilli,Dhaka Sadar Bazar,2024-08-12,34.74
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-03-22,34.7
Bogra,Mustard,Bogra Sadar Bazar,2024-06-10,42.08
Cumilla,Pulses,Cumilla Sadar Bazar,2024-12-29,38.93
Jessore,Mango,Jessore Sadar Bazar,2024-04-27,31.93
Jessore,Oilseeds,Jessore Sadar Bazar,2025-01-29,42.29
Rangpur,Mango,Rangpur Sadar Bazar,2024-04-03,33.09
Dhaka,Citrus,Dhaka Sadar Bazar,2024-07-23,40.67
Mymensingh,Oilseeds,Mymensingh Sadar Bazar,2025-02-22,41.14
Bogra,Gram,Bogra Sadar Bazar,2024-06-18,44.25
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-07-23,48.55
Bogra,Bajra,Bogra Sadar Bazar,2024-09-26,33.45
Rangpur,Barley,Rangpur Sadar Bazar,2024-05-26,39.75
Barisal,Sugarcane,Barisal Sadar Bazar,2025-04-21,38.67
Mymensingh,Tomato,Mymensingh Sadar Bazar,2024-04-06,42.08
Sylhet,Sugarcane,Sylhet Sadar Bazar,2024-04-11,41.04
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2024-06-05,38.31
